,Year,Month,Departure station,Arrival station,Average travel time (min)
7344,2020,3.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,101.078358209
7345,2020,3.0,PARIS MONTPARNASSE,ANGOULEME,128.421348315
7346,2020,3.0,ANGOULEME,PARIS MONTPARNASSE,124.255952381
7347,2020,3.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146.94394618799998
7348,2020,3.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,171.491666667
7349,2020,3.0,PARIS MONTPARNASSE,LE MANS,55.4511784512
7350,2020,3.0,LE MANS,PARIS MONTPARNASSE,56.5266903915
7351,2020,3.0,NANTES,PARIS MONTPARNASSE,140.53680981600002
7352,2020,3.0,PARIS MONTPARNASSE,VANNES,150.734513274
7353,2020,3.0,STRASBOURG,NANTES,345.1
7354,2020,3.0,PARIS NORD,LILLE,65.9138888889
7355,2020,3.0,ANNECY,PARIS LYON,227.905405405
7356,2020,3.0,AVIGNON TGV,PARIS LYON,167.455696203
7357,2020,3.0,BELLEGARDE (AIN),PARIS LYON,164.932885906
7358,2020,3.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,129.776595745
7359,2020,3.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,132.504587156
7360,2020,3.0,PARIS LYON,GRENOBLE,185.43442623
7361,2020,3.0,PARIS LYON,MARSEILLE ST CHARLES,201.477848101
7362,2020,3.0,MARSEILLE ST CHARLES,PARIS LYON,201.247349823
7363,2020,3.0,PARIS LYON,MONTPELLIER,211.29565217400005
7364,2020,3.0,PARIS LYON,VALENCE ALIXAN TGV,135.837078652
7365,2020,3.0,LYON PART DIEU,MARSEILLE ST CHARLES,105.603524229
7366,2020,3.0,MONTPELLIER,LYON PART DIEU,115.806818182
7367,2020,3.0,PARIS EST,FRANCFORT,210.447674419
7368,2020,3.0,PARIS LYON,ITALIE,375.489361702
7369,2020,3.0,ZURICH,PARIS LYON,213.910569106
7370,2020,3.0,MADRID,MARSEILLE ST CHARLES,249.230769231
7371,2020,1.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,99.2593659942
7372,2020,1.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,99.9828571429
7373,2020,1.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,147.51584507
7374,2020,1.0,LAVAL,PARIS MONTPARNASSE,87.0102564103
7375,2020,1.0,PARIS MONTPARNASSE,QUIMPER,223.74509803900003
7376,2020,1.0,RENNES,PARIS MONTPARNASSE,101.17611336
7377,2020,1.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0066445183
7378,2020,1.0,PARIS MONTPARNASSE,VANNES,155.16666666700002
7379,2020,1.0,REIMS,PARIS EST,46.1937172775
7380,2020,1.0,PARIS NORD,DUNKERQUE,129.773972603
7381,2020,1.0,DUNKERQUE,PARIS NORD,133.035714286
7382,2020,1.0,MARSEILLE ST CHARLES,LILLE,281.394160584
7383,2020,1.0,BORDEAUX ST JEAN,TOURCOING,313.777777778
7384,2020,1.0,AVIGNON TGV,PARIS LYON,167.546583851
7385,2020,1.0,PARIS LYON,MACON LOCHE,94.6593406593
7386,2020,1.0,MACON LOCHE,PARIS LYON,97.0320855615
7387,2020,1.0,MONTPELLIER,PARIS LYON,211.776536313
7388,2020,1.0,MULHOUSE VILLE,PARIS LYON,170.387755102
7389,2020,1.0,MARSEILLE ST CHARLES,LYON PART DIEU,104.643884892
7390,2020,1.0,PARIS LYON,LAUSANNE,201.321969697
7391,2020,1.0,PARIS LYON,ZURICH,199.464539007
7392,2020,1.0,PARIS LYON,BARCELONA,343.421568627
7393,2020,2.0,PARIS MONTPARNASSE,ANGOULEME,127.91349481
7394,2020,2.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,147.564788732
7395,2020,2.0,PARIS MONTPARNASSE,NANTES,137.519762846
7396,2020,2.0,PARIS MONTPARNASSE,ST MALO,154.57777777799998
7397,2020,2.0,PARIS MONTPARNASSE,VANNES,155.025510204
7398,2020,2.0,VANNES,PARIS MONTPARNASSE,162.67088607600002
7399,2020,2.0,RENNES,LYON PART DIEU,232.654320988
7400,2020,2.0,PARIS EST,NANCY,96.2161172161
7401,2020,2.0,STRASBOURG,NANTES,332.303030303
7402,2020,2.0,PARIS NORD,ARRAS,48.9116465863
7403,2020,2.0,ARRAS,PARIS NORD,62.9917355372
7404,2020,2.0,LYON PART DIEU,LILLE,190.102564103
7405,2020,2.0,MARNE LA VALLEE,LYON PART DIEU,108.288888889
7406,2020,2.0,ANNECY,PARIS LYON,228.272727273
7407,2020,2.0,PARIS LYON,GRENOBLE,185.455399061
7408,2020,2.0,MACON LOCHE,PARIS LYON,95.8457711443
7409,2020,2.0,PARIS LYON,NIMES,180.56741573
7410,2020,2.0,NIMES,PARIS LYON,180.264248705
7411,2020,2.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,167.844444444
7412,2020,2.0,FRANCFORT,PARIS EST,214.090322581
7413,2020,2.0,BARCELONA,PARIS LYON,338.62962963
7414,2020,4.0,PARIS MONTPARNASSE,QUIMPER,248.777777778
7415,2020,4.0,RENNES,PARIS MONTPARNASSE,101.9
7416,2020,4.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,58.8571428571
7417,2020,4.0,VANNES,PARIS MONTPARNASSE,166.307692308
7418,2020,4.0,PARIS EST,METZ,83.9565217391
7419,2020,4.0,METZ,PARIS EST,88.9166666667
7420,2020,4.0,PARIS EST,STRASBOURG,178.8
7421,2020,4.0,STRASBOURG,PARIS EST,172.33333333299998
7422,2020,4.0,PARIS NORD,DOUAI,
7423,2020,4.0,MARNE LA VALLEE,LYON PART DIEU,
7424,2020,4.0,MARNE LA VALLEE,MARSEILLE ST CHARLES,
7425,2020,4.0,PARIS LYON,AIX EN PROVENCE TGV,
7426,2020,4.0,AIX EN PROVENCE TGV,PARIS LYON,186.0
7427,2020,4.0,PARIS LYON,ANNECY,
7428,2020,4.0,BELLEGARDE (AIN),PARIS LYON,
7429,2020,4.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,
7430,2020,4.0,PARIS LYON,GRENOBLE,
7431,2020,4.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,88.0588235294
7432,2020,4.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,82.85
7433,2020,4.0,PARIS LYON,MONTPELLIER,208.315789474
7434,2020,4.0,MONTPELLIER,PARIS LYON,207.0
7435,2020,4.0,MONTPELLIER,LYON PART DIEU,113.0
7436,2020,4.0,LAUSANNE,PARIS LYON,
7437,2020,3.0,BREST,PARIS MONTPARNASSE,226.467948718
7438,2020,3.0,PARIS MONTPARNASSE,LAVAL,83.9310344828
7439,2020,3.0,POITIERS,PARIS MONTPARNASSE,93.9429824561
7440,2020,3.0,PARIS MONTPARNASSE,QUIMPER,220.364341085
7441,2020,3.0,ST MALO,PARIS MONTPARNASSE,158.673913043
7442,2020,3.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,62.0958333333
7443,2020,3.0,VANNES,PARIS MONTPARNASSE,159.968253968
7444,2020,3.0,PARIS EST,METZ,86.5054945055
7445,2020,3.0,METZ,PARIS EST,88.3446327684
7446,2020,3.0,PARIS EST,NANCY,96.6488095238
7447,2020,3.0,PARIS NORD,ARRAS,48.8445945946
7448,2020,3.0,ARRAS,PARIS NORD,58.0909090909
7449,2020,3.0,MARSEILLE ST CHARLES,TOURCOING,295.0
7450,2020,3.0,LYON PART DIEU,MARNE LA VALLEE,107.676056338
7451,2020,3.0,AIX EN PROVENCE TGV,PARIS LYON,188.327433628
7452,2020,3.0,PARIS LYON,DIJON VILLE,97.64
7453,2020,3.0,DIJON VILLE,PARIS LYON,98.9782608696
7454,2020,3.0,GRENOBLE,PARIS LYON,180.086206897
7455,2020,3.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.3983739837
7456,2020,3.0,PARIS LYON,MULHOUSE VILLE,168.790055249
7457,2020,3.0,NICE VILLE,PARIS LYON,360.692307692
7458,2020,3.0,NIMES,PARIS LYON,181.212121212
7459,2020,3.0,PARIS LYON,PERPIGNAN,308.745098039
7460,2020,3.0,PERPIGNAN,PARIS LYON,311.69306930700003
7461,2020,3.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,170.23728813600002
7462,2020,3.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.101694915
7463,2020,3.0,PARIS LYON,BARCELONA,312.441176471
7464,2020,2.0,PARIS MONTPARNASSE,LAVAL,83.1026785714
7465,2020,2.0,POITIERS,PARIS MONTPARNASSE,96.1479452055
7466,2020,2.0,PARIS MONTPARNASSE,TOURS,72.8647058824
7467,2020,2.0,TOURS,PARIS MONTPARNASSE,76.0235294118
7468,2020,2.0,LYON PART DIEU,RENNES,236.141025641
7469,2020,2.0,METZ,PARIS EST,86.0944055944
7470,2020,2.0,NANCY,PARIS EST,95.8137254902
7471,2020,2.0,PARIS NORD,DOUAI,71.8739495798
7472,2020,2.0,PARIS NORD,DUNKERQUE,129.980392157
7473,2020,2.0,PARIS NORD,LILLE,66.3891708968
7474,2020,2.0,LILLE,LYON PART DIEU,187.873076923
7475,2020,2.0,MARSEILLE ST CHARLES,LILLE,282.523809524
7476,2020,2.0,AIX EN PROVENCE TGV,PARIS LYON,188.191428571
7477,2020,2.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,129.828947368
7478,2020,2.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,189.501992032
7479,2020,2.0,PARIS LYON,DIJON VILLE,98.7383419689
7480,2020,2.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,80.4438502674
7481,2020,2.0,LYON PART DIEU,PARIS LYON,120.417085427
7482,2020,2.0,PARIS LYON,NICE VILLE,360.333333333
7483,2020,2.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,170.23958333299998
7484,2020,2.0,VALENCE ALIXAN TGV,PARIS LYON,134.828282828
7485,2020,2.0,ITALIE,PARIS LYON,451.375
7486,2020,1.0,BORDEAUX ST JEAN,PARIS MONTPARNASSE,143.13408723700002
7487,2020,1.0,PARIS MONTPARNASSE,LE MANS,55.4756756757
7488,2020,1.0,QUIMPER,PARIS MONTPARNASSE,230.721854305
7489,2020,1.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,61.6290801187
7490,2020,1.0,TOURS,PARIS MONTPARNASSE,75.425
7491,2020,1.0,VANNES,PARIS MONTPARNASSE,163.19375
7492,2020,1.0,STRASBOURG,NANTES,339.05
7493,2020,1.0,PARIS NORD,ARRAS,49.5078740157
7494,2020,1.0,DOUAI,PARIS NORD,78.8493150685
7495,2020,1.0,LYON PART DIEU,LILLE,191.843971631
7496,2020,1.0,MARNE LA VALLEE,MARSEILLE ST CHARLES,212.570680628
7497,2020,1.0,ANNECY,PARIS LYON,228.090909091
7498,2020,1.0,PARIS LYON,GRENOBLE,185.360902256
7499,2020,1.0,PARIS LYON,TOULON,246.130718954
7500,2020,1.0,LYON PART DIEU,MARSEILLE ST CHARLES,105.25087108
7501,2020,1.0,LAUSANNE,PARIS LYON,201.552
7502,2020,1.0,ZURICH,PARIS LYON,206.873417722
7503,2020,1.0,MADRID,MARSEILLE ST CHARLES,492.545454545
7504,2020,1.0,BARCELONA,PARIS LYON,339.924528302
7505,2020,4.0,ANGOULEME,PARIS MONTPARNASSE,118.4
7506,2020,4.0,BORDEAUX ST JEAN,PARIS MONTPARNASSE,152.107142857
7507,2020,4.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,
7508,2020,4.0,PARIS MONTPARNASSE,LAVAL,73.7777777778
7509,2020,4.0,QUIMPER,PARIS MONTPARNASSE,233.785714286
7510,2020,4.0,PARIS MONTPARNASSE,TOURS,
7511,2020,4.0,PARIS MONTPARNASSE,VANNES,166.76470588200002
7512,2020,4.0,LYON PART DIEU,RENNES,
7513,2020,4.0,PARIS EST,NANCY,96.962962963
7514,2020,4.0,ARRAS,PARIS NORD,58.0217391304
7515,2020,4.0,PARIS NORD,DUNKERQUE,
7516,2020,4.0,LILLE,MARSEILLE ST CHARLES,
7517,2020,4.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,135.481481481
7518,2020,4.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,
7519,2020,4.0,MACON LOCHE,PARIS LYON,102.12
7520,2020,4.0,PARIS LYON,MARSEILLE ST CHARLES,190.777777778
7521,2020,4.0,MARSEILLE ST CHARLES,PARIS LYON,201.0
7522,2020,4.0,NICE VILLE,PARIS LYON,
7523,2020,4.0,PARIS LYON,NIMES,178.315789474
7524,2020,4.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,
7525,2020,4.0,LYON PART DIEU,MARSEILLE ST CHARLES,108.25
7526,2020,4.0,PARIS LYON,ZURICH,231.764705882
7527,2020,4.0,ZURICH,PARIS LYON,381.5
7528,2019,12.0,PARIS MONTPARNASSE,ANGOULEME,129.18446601899998
7529,2019,12.0,ANGOULEME,PARIS MONTPARNASSE,124.91954023
7530,2019,12.0,PARIS MONTPARNASSE,LE MANS,54.9288702929
7531,2019,12.0,PARIS MONTPARNASSE,POITIERS,92.6736111111
7532,2019,12.0,PARIS MONTPARNASSE,ST MALO,159.222222222
7533,2019,12.0,PARIS MONTPARNASSE,VANNES,151.96875
7534,2019,12.0,METZ,PARIS EST,85.7168141593
7535,2019,12.0,PARIS NORD,ARRAS,51.9387755102
7536,2019,12.0,PARIS NORD,DUNKERQUE,118.184210526
7537,2019,12.0,PARIS NORD,LILLE,82.1754966887
7538,2019,12.0,LILLE,LYON PART DIEU,186.237288136
7539,2019,12.0,BORDEAUX ST JEAN,TOURCOING,308.428571429
7540,2019,12.0,LYON PART DIEU,MARNE LA VALLEE,108.236363636
7541,2019,12.0,PARIS LYON,AIX EN PROVENCE TGV,191.986175115
7542,2019,12.0,ANNECY,PARIS LYON,230.230769231
7543,2019,12.0,PARIS LYON,BELLEGARDE (AIN),164.0
7544,2019,12.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,129.776470588
7545,2019,12.0,DIJON VILLE,PARIS LYON,99.4240506329
7546,2019,12.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,81.085106383
7547,2019,12.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.648
7548,2019,12.0,PARIS LYON,MACON LOCHE,96.7835051546
7549,2019,12.0,MACON LOCHE,PARIS LYON,100.326732673
7550,2019,12.0,PARIS LYON,NIMES,178.96124031
7551,2019,12.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.0
7552,2019,12.0,VALENCE ALIXAN TGV,PARIS LYON,135.931677019
7553,2019,12.0,LYON PART DIEU,MONTPELLIER,300.509090909
7554,2019,12.0,MONTPELLIER,LYON PART DIEU,116.456521739
7555,2019,12.0,FRANCFORT,PARIS EST,196.661538462
7556,2019,12.0,STUTTGART,PARIS EST,155.34210526299998
7557,2019,12.0,ITALIE,PARIS LYON,416.257142857
7558,2019,12.0,MARSEILLE ST CHARLES,MADRID,219.0
7559,2019,12.0,PARIS LYON,BARCELONA,307.6
7560,2020,6.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,149.201039861
7561,2020,6.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,177.397590361
7562,2020,6.0,PARIS MONTPARNASSE,LE MANS,60.2487046632
7563,2020,6.0,LE MANS,PARIS MONTPARNASSE,61.9037900875
7564,2020,6.0,PARIS MONTPARNASSE,ST MALO,165.842857143
7565,2020,6.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,66.5913312693
7566,2020,6.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,276.924050633
7567,2020,6.0,RENNES,LYON PART DIEU,252.101694915
7568,2020,6.0,PARIS EST,REIMS,46.2088607595
7569,2020,6.0,STRASBOURG,PARIS EST,158.638211382
7570,2020,6.0,STRASBOURG,NANTES,379.090909091
7571,2020,6.0,PARIS NORD,LILLE,65.9421487603
7572,2020,6.0,MARSEILLE ST CHARLES,TOURCOING,307.363636364
7573,2020,6.0,AIX EN PROVENCE TGV,PARIS LYON,188.77173913
7574,2020,6.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,187.541666667
7575,2020,6.0,DIJON VILLE,PARIS LYON,103.027027027
7576,2020,6.0,LYON PART DIEU,PARIS LYON,123.992327366
7577,2020,6.0,PARIS LYON,MACON LOCHE,99.3228346457
7578,2020,6.0,PARIS LYON,MONTPELLIER,224.035460993
7579,2020,6.0,MULHOUSE VILLE,PARIS LYON,174.193333333
7580,2020,6.0,PARIS LYON,PERPIGNAN,308.590361446
7581,2020,6.0,LYON PART DIEU,MARSEILLE ST CHARLES,108.903930131
7582,2020,6.0,PARIS EST,FRANCFORT,190.905660377
7583,2020,6.0,PARIS LYON,LAUSANNE,194.770491803
7584,2020,6.0,ZURICH,PARIS LYON,165.794117647
7585,2020,6.0,BARCELONA,PARIS LYON,324.836363636
7586,2020,5.0,PARIS MONTPARNASSE,ANGOULEME,132.726190476
7587,2020,5.0,BORDEAUX ST JEAN,PARIS MONTPARNASSE,143.23015873
7588,2020,5.0,PARIS MONTPARNASSE,ST PIERRE DES CORPS,65.3219178082
7589,2020,5.0,VANNES,PARIS MONTPARNASSE,175.272727273
7590,2020,5.0,STRASBOURG,PARIS EST,149.990384615
7591,2020,5.0,NANTES,STRASBOURG,
7592,2020,5.0,MARSEILLE ST CHARLES,MARNE LA VALLEE,217.4375
7593,2020,5.0,PARIS LYON,LYON PART DIEU,124.47706422
7594,2020,5.0,NIMES,PARIS LYON,180.681415929
7595,2020,5.0,PARIS LYON,TOULON,242.4
7596,2020,5.0,PARIS LYON,VALENCE ALIXAN TGV,135.77227722799998
7597,2020,5.0,MARSEILLE ST CHARLES,LYON PART DIEU,107.337349398
7598,2020,5.0,MONTPELLIER,LYON PART DIEU,115.897959184
7599,2020,5.0,PARIS EST,STUTTGART,153.5
7600,2020,5.0,GENEVE,PARIS LYON,186.058823529
7601,2020,5.0,PARIS LYON,ITALIE,409.552631579
7602,2020,5.0,MADRID,MARSEILLE ST CHARLES,
7603,2020,6.0,PARIS MONTPARNASSE,ANGERS SAINT LAUD,96.0639534884
7604,2020,6.0,PARIS MONTPARNASSE,LAVAL,86.45893719809999
7605,2020,6.0,PARIS MONTPARNASSE,QUIMPER,223.68888888900003
7606,2020,6.0,QUIMPER,PARIS MONTPARNASSE,233.93835616400003
7607,2020,6.0,VANNES,PARIS MONTPARNASSE,165.560810811
7608,2020,6.0,LYON PART DIEU,RENNES,240.307692308
7609,2020,6.0,ARRAS,PARIS NORD,53.0066666667
7610,2020,6.0,LILLE,PARIS NORD,67.2058047493
7611,2020,6.0,LILLE,LYON PART DIEU,191.181372549
7612,2020,6.0,MARSEILLE ST CHARLES,LILLE,281.385620915
7613,2020,6.0,LILLE,MARSEILLE ST CHARLES,298.761006289
7614,2020,6.0,BORDEAUX ST JEAN,TOURCOING,315.0
7615,2020,6.0,MARNE LA VALLEE,MARSEILLE ST CHARLES,215.55
7616,2020,6.0,PARIS LYON,ANNECY,224.027027027
7617,2020,6.0,AVIGNON TGV,PARIS LYON,167.452459016
7618,2020,6.0,BELLEGARDE (AIN),PARIS LYON,164.505617978
7619,2020,6.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,132.324324324
7620,2020,6.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,136.730434783
7621,2020,6.0,MACON LOCHE,PARIS LYON,104.146853147
7622,2020,6.0,MONTPELLIER,PARIS LYON,208.796296296
7623,2020,6.0,PARIS LYON,NIMES,191.427586207
7624,2020,6.0,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,177.608695652
7625,2020,6.0,VALENCE ALIXAN TGV,PARIS LYON,136.54166666700002
7626,2020,6.0,LYON PART DIEU,MONTPELLIER,113.149253731
7627,2020,6.0,ITALIE,PARIS LYON,446.49137931
7628,2020,5.0,PARIS MONTPARNASSE,LE MANS,60.0101010101
7629,2020,5.0,ST MALO,PARIS MONTPARNASSE,165.935483871
7630,2020,5.0,TOURS,PARIS MONTPARNASSE,82.0
7631,2020,5.0,PARIS NORD,DUNKERQUE,129.1875
7632,2020,5.0,BORDEAUX ST JEAN,TOURCOING,
7633,2020,5.0,TOURCOING,BORDEAUX ST JEAN,
7634,2020,5.0,MARNE LA VALLEE,MARSEILLE ST CHARLES,220.774193548
7635,2020,5.0,PARIS LYON,AIX EN PROVENCE TGV,185.320261438
7636,2020,5.0,PARIS LYON,ANNECY,226.541666667
7637,2020,5.0,AVIGNON TGV,PARIS LYON,166.88198757799998
7638,2020,5.0,PARIS LYON,BELLEGARDE (AIN),162.4
7639,2020,5.0,BELLEGARDE (AIN),PARIS LYON,164.588235294
7640,2020,5.0,CHAMBERY CHALLES LES EAUX,PARIS LYON,189.0
7641,2020,5.0,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,84.023255814
7642,2020,5.0,MACON LOCHE,PARIS LYON,102.846153846
7643,2020,5.0,PARIS LYON,MONTPELLIER,212.920353982
7644,2020,5.0,NICE VILLE,PARIS LYON,365.52
7645,2020,5.0,PERPIGNAN,PARIS LYON,316.777777778
7646,2020,5.0,LYON PART DIEU,MARSEILLE ST CHARLES,109.195402299
7647,2020,5.0,PARIS EST,FRANCFORT,185.8
7648,2020,5.0,MARSEILLE ST CHARLES,MADRID,
7649,2020,5.0,ANGOULEME,PARIS MONTPARNASSE,130.561643836
7650,2020,5.0,PARIS MONTPARNASSE,BORDEAUX ST JEAN,145.522222222
7651,2020,5.0,PARIS MONTPARNASSE,BREST,234.329545455
7652,2020,5.0,LA ROCHELLE VILLE,PARIS MONTPARNASSE,173.086021505
7653,2020,5.0,LAVAL,PARIS MONTPARNASSE,90.746031746
7654,2020,5.0,POITIERS,PARIS MONTPARNASSE,100.158333333
7655,2020,5.0,PARIS MONTPARNASSE,QUIMPER,225.320754717
7656,2020,5.0,QUIMPER,PARIS MONTPARNASSE,249.16
7657,2020,5.0,RENNES,PARIS MONTPARNASSE,102.164251208
7658,2020,5.0,PARIS MONTPARNASSE,ST MALO,163.5
7659,2020,5.0,TOULOUSE MATABIAU,PARIS MONTPARNASSE,274.03030303
7660,2020,5.0,LYON PART DIEU,RENNES,238.80952381
7661,2020,5.0,PARIS EST,NANCY,97.75
7662,2020,5.0,ARRAS,PARIS NORD,53.88990825689999
7663,2020,5.0,PARIS NORD,DOUAI,67.8333333333
7664,2020,5.0,DUNKERQUE,PARIS NORD,127.727272727
7665,2020,5.0,LILLE,LYON PART DIEU,197.888888889
7666,2020,5.0,MARNE LA VALLEE,LYON PART DIEU,115.662337662
7667,2020,5.0,ANNECY,PARIS LYON,224.0
7668,2020,5.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,176.18918918900002
7669,2020,5.0,DIJON VILLE,PARIS LYON,103.24
7670,2020,5.0,GRENOBLE,PARIS LYON,183.386363636
7671,2020,5.0,PARIS LYON,MACON LOCHE,99.5507246377
7672,2020,5.0,MULHOUSE VILLE,PARIS LYON,178.913580247
7673,2020,5.0,PARIS LYON,NICE VILLE,358.543478261
7674,2020,5.0,VALENCE ALIXAN TGV,PARIS LYON,135.507692308
7675,2020,5.0,LYON PART DIEU,MONTPELLIER,116.944444444
7676,2020,5.0,PARIS LYON,GENEVE,183.22857142900003
7677,2020,5.0,ITALIE,PARIS LYON,381.285714286
7678,2020,5.0,PARIS LYON,BARCELONA,215.684210526
7679,2020,6.0,ANGERS SAINT LAUD,PARIS MONTPARNASSE,98.179558011
7680,2020,6.0,PARIS MONTPARNASSE,ANGOULEME,131.890909091
7681,2020,6.0,PARIS MONTPARNASSE,BREST,230.24025974
7682,2020,6.0,BREST,PARIS MONTPARNASSE,234.169398907
7683,2020,6.0,LAVAL,PARIS MONTPARNASSE,91.5487804878
7684,2020,6.0,POITIERS,PARIS MONTPARNASSE,101.490774908
7685,2020,6.0,PARIS MONTPARNASSE,RENNES,105.454736842
7686,2020,6.0,METZ,PARIS EST,86.5063291139
7687,2020,6.0,PARIS LYON,AIX EN PROVENCE TGV,184.27173913
7688,2020,6.0,PARIS LYON,CHAMBERY CHALLES LES EAUX,181.259615385
7689,2020,6.0,MARSEILLE ST CHARLES,PARIS LYON,203.43220339
7690,2020,6.0,PERPIGNAN,PARIS LYON,315.161764706
7691,2020,6.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,175.545454545
7692,2020,6.0,TOULON,PARIS LYON,247.299319728
7693,2020,6.0,PARIS LYON,VALENCE ALIXAN TGV,141.647398844
7694,2020,6.0,MONTPELLIER,LYON PART DIEU,116.157894737
7695,2020,6.0,PARIS LYON,ITALIE,429.172413793
7696,2020,6.0,MADRID,MARSEILLE ST CHARLES,
7697,2020,6.0,PARIS LYON,BARCELONA,230.914893617
7698,2020,5.0,PARIS MONTPARNASSE,LA ROCHELLE VILLE,180.88172043
7699,2020,5.0,PARIS MONTPARNASSE,LAVAL,86.4833333333
7700,2020,5.0,NANTES,PARIS MONTPARNASSE,141.870192308
7701,2020,5.0,PARIS MONTPARNASSE,POITIERS,93.8176470588
7702,2020,5.0,PARIS MONTPARNASSE,RENNES,106.727642276
7703,2020,5.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,64.44594594590001
7704,2020,5.0,PARIS EST,METZ,84.3444444444
7705,2020,5.0,METZ,PARIS EST,87.0
7706,2020,5.0,NANCY,PARIS EST,96.8867924528
7707,2020,5.0,PARIS EST,STRASBOURG,151.72799999999998
7708,2020,5.0,STRASBOURG,NANTES,
7709,2020,5.0,PARIS NORD,ARRAS,50.922222222200006
7710,2020,5.0,LILLE,PARIS NORD,69.8041958042
7711,2020,5.0,MARSEILLE ST CHARLES,LILLE,278.765625
7712,2020,5.0,LILLE,MARSEILLE ST CHARLES,306.38709677400004
7713,2020,5.0,MARSEILLE ST CHARLES,TOURCOING,
7714,2020,5.0,LYON PART DIEU,MARNE LA VALLEE,118.5
7715,2020,5.0,PARIS LYON,BESANCON FRANCHE COMTE TGV,131.746268657
7716,2020,5.0,BESANCON FRANCHE COMTE TGV,PARIS LYON,136.725
7717,2020,5.0,PARIS LYON,DIJON VILLE,100.23364486
7718,2020,5.0,PARIS LYON,GRENOBLE,182.105263158
7719,2020,5.0,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,83.626984127
7720,2020,5.0,LYON PART DIEU,PARIS LYON,124.469767442
7721,2020,5.0,MARSEILLE ST CHARLES,PARIS LYON,202.18877551
7722,2020,5.0,MONTPELLIER,PARIS LYON,208.692982456
7723,2020,5.0,PARIS LYON,MULHOUSE VILLE,177.79012345700002
7724,2020,5.0,PARIS LYON,PERPIGNAN,315.391304348
7725,2020,5.0,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,
7726,2020,5.0,FRANCFORT,PARIS EST,175.5
7727,2020,5.0,STUTTGART,PARIS EST,145.25
7728,2020,5.0,PARIS LYON,LAUSANNE,174.692307692
7729,2020,5.0,LAUSANNE,PARIS LYON,193.44444444400003
7730,2020,5.0,PARIS LYON,ZURICH,232.25
7731,2020,5.0,ZURICH,PARIS LYON,173.25
7732,2020,5.0,BARCELONA,PARIS LYON,320.058823529
7733,2020,6.0,BORDEAUX ST JEAN,PARIS MONTPARNASSE,144.338652482
7734,2020,6.0,ST MALO,PARIS MONTPARNASSE,166.95918367299998
7735,2020,6.0,ST PIERRE DES CORPS,PARIS MONTPARNASSE,66.7967741935
7736,2020,6.0,PARIS MONTPARNASSE,TOURS,77.35051546390001
7737,2020,6.0,PARIS EST,NANCY,97.3246753247
7738,2020,6.0,NANCY,PARIS EST,95.8724832215
7739,2020,6.0,REIMS,PARIS EST,46.1666666667
7740,2020,6.0,PARIS NORD,DUNKERQUE,130.056338028
7741,2020,6.0,DUNKERQUE,PARIS NORD,127.090909091
